trade_idx,equity
0,0.9961884947845525
1,0.9921030014128877
2,0.9877351507665172
3,0.9922731945000294
4,0.9966527186505977
5,1.0047939854219523
6,1.0000576826675862
7,0.9948855471504727
8,0.9992973777062969
9,0.9922684182936029
10,0.9891514050753676
11,0.9858499328398302
12,0.988968467602103
13,0.9918328489296376
14,0.9848265568215037
15,0.9960066311235833
16,0.9912994788360621
17,0.9877713678344314
18,0.9813565558060348
19,0.988906730087198
20,0.9983095831860411
21,0.9944233375293126
22,0.9900209508057174
23,0.9849694452479545
24,0.9795696598584585
25,0.9763289292273761
26,0.9732997767929336
27,0.9703540898996923
28,0.9672983434633887
29,0.9632576146939025
30,0.9671892618628207
31,0.9723711632235442
32,0.9776937000717747
33,0.974120260080098
34,0.9766621037762862
35,0.9805036786803337
36,0.9845299646061203
37,0.9814243536506446
38,0.9778279278054002
39,0.9741066502398077
40,0.9698292147179508
41,0.9735936231302407
42,0.9768850852310451
43,0.9727356399678562
44,0.9681577973794436
45,0.9634017444796018
46,0.9581858667876492
47,0.9532261376059444
48,0.9572259676970063
49,0.9532779201607648
50,0.9493076879600238
51,0.9450334893834724
52,0.9487016527707397
53,0.9450266601498267
54,0.9406779431955788
55,0.9348019140432262
56,0.9441932473471952
57,0.9463175550572137
58,0.9428250655697563
59,0.944971851347954
60,0.947456932781963
61,0.9514435814734061
62,0.9586686049779912
63,0.9603278785867406
64,0.9570097714317829
65,0.9534750455360432
66,0.9493047467298469
67,0.9536234902018245
68,0.9479905707355436
69,0.9522739150742356
70,0.947954367582053
71,0.9525644215869431
72,0.9458580225867919
73,0.9503950560304442
74,0.9435299451445949
75,0.9399413302800195
76,0.9362084909771008
77,0.9311110772782129
