trade_idx,equity
0,0.7907495605367931
1,0.8850128342261592
2,1.0390460693220203
3,0.907210876292764
4,0.8388557568388743
5,0.9830082333656786
6,0.894217391238905
7,0.9822745290086131
8,1.0921998272231628
9,0.9899406016283882
10,1.116311873835525
11,1.0007729988874832
12,0.9347607741440819
13,1.0140795003646599
14,1.1861034023856245
15,1.000227552613989
16,0.9186912469847973
17,0.8691309879344542
18,0.9548518810208145
19,0.8910387625501314
20,0.8124704974896191
21,0.8781256713833262
22,0.8346306415441502
23,0.7357585517761422
24,0.7001667796446095
25,0.6547355841272245
26,0.6138293626968203
27,0.5842005028127375
28,0.5357454595872454
29,0.5056974375944716
30,0.5390995883968623
31,0.5913261824626169
32,0.6346441736220874
33,0.5975467396402206
34,0.6504029752782661
35,0.7036566203017423
36,0.6644375869538723
37,0.5204229507254604
38,0.4842117375047498
39,0.5441468079335197
40,0.5089439524584831
41,0.5530181947049833
42,0.5238949939127947
43,0.5524109160127089
44,0.5900424463051918
45,0.642473874466688
46,0.7261956038537863
47,0.6715362337098748
48,0.6341891620587555
49,0.6086656978371171
50,0.5825005942358545
51,0.5536377469275207
52,0.6064215038237218
53,0.6591455829218005
54,0.6212139225992057
55,0.5664961959450937
56,0.5357313167161959
57,0.599641578091061
58,0.6730890845042271
59,0.6187662791576947
60,0.5583432154822081
61,0.48951240892628506
62,0.5988630454353547
63,0.6965191663232067
64,0.6408262847357096
65,0.596076912243245
66,0.6550294625703835
67,0.6160340874541691
68,0.6820595398288931
69,0.6451151950254155
70,0.5915031194709736
71,0.6876694405969606
72,0.7788294768547473
73,0.7263760629184765
74,0.6432613850956018
75,0.5944714473845385
76,0.6614175716017603
77,0.7304843048011956
78,0.8117678397533176
79,0.909406223192753
80,0.8622760242686697
81,0.9634778852681344
82,1.0535685192531878
83,0.9900174941434536
84,1.0862354052733885
85,1.0049091157931536
86,1.1603331364021623
87,1.0702054904368328
88,1.1489894023775582
89,1.244358609279123
90,1.1818994286821398
91,1.1174317735007855
92,1.225974097783141
93,1.3822382362996906
94,1.2742210918968488
95,1.4215853775913938
96,1.6833055122828922
97,1.5498292147685495
98,1.4264200322098186
99,1.6118913941341093
100,1.5501089030714528
101,1.7682335354441894
102,1.6874022592392914
103,1.7808961728306227
104,1.6966048648051046
105,1.6100025367020476
106,1.5297977266849114
107,1.4588337568635439
108,1.5538457219984083
109,1.6817638519721843
110,1.8041936004841441
111,1.7428629375437805
112,1.6960458848214481
113,1.6283262924895923
114,1.732018245377922
115,1.6749848963854095
116,1.750436128731687
117,1.6941604324181023
118,1.6391728031363493
119,1.7216421089108083
120,1.8382143608004962
121,1.775187118710062
122,1.883025045540643
123,1.9883125643372215
124,1.917028753685619
125,1.8353519148980493
126,1.7453367346854416
127,1.8315148529864054
128,1.9252401331083107
129,2.043171161920921
130,2.1858546020703673
131,2.3552981459789804
132,2.572100607806136
133,2.4278492939383254
134,2.3117772355633672
135,2.2127423736922323
136,2.0972292675993383
137,2.2396421745844606
138,2.1412598758968016
139,2.331479501867265
140,2.135475188083129
141,2.330347607463466
142,2.220290633712455
143,2.4032350350642515
144,2.2905981193957556
145,2.520349798514408
146,2.3873466612370824
147,2.2572009267208135
148,2.1324101781425546
149,2.392949121670825
150,2.668461609325076
151,3.1450131479329135
152,3.4292184667774737
153,3.161737906059698
154,3.007678316169313
155,2.826879143524714
156,2.666615908869886
157,2.542181927694355
158,2.7948173932086826
159,2.993329015379373
160,3.2132545719245553
161,3.453949712635061
162,3.2906089930963565
163,3.1232933159090726
164,3.380555724184886
