trade_idx,equity
0,1.0096485148295995
1,1.0029744035892314
2,1.0167331663971848
3,1.0280865468797493
4,1.0174788009479083
5,1.0053360804111378
6,0.9953005869665652
7,0.9877721871581661
8,0.9793313806736886
9,0.9968264887297391
10,0.9863084657977256
11,0.9951123689120014
12,0.9890258535758158
13,0.9825054112018906
14,0.9755113444873675
15,0.9697731650996704
16,0.9641230110247134
17,0.9576933783954508
18,0.9523177613222662
19,0.9469466323641287
20,0.9410767063412698
21,0.9355366001437281
22,0.9456775490590487
23,0.9567331848450951
24,0.9513561950046276
25,0.9455514645784099
26,0.939420778471316
27,0.9337528769990611
28,0.9446335799832891
29,0.9382525997207136
30,0.9329456823090142
31,0.9273584195047616
32,0.9217425186795013
33,0.9303170488708199
34,0.9240336926948506
35,0.9182129347534672
36,0.9285251100957786
37,0.9232431810400565
38,0.9310959292210667
39,0.9254875726507298
40,0.9342824833207387
41,0.9283186543819967
42,0.9228095126194062
43,0.9174597555928435
44,0.9122397559262093
45,0.9065414305194429
46,0.9143027118641348
47,0.9086226156557778
48,0.917640097776811
49,0.9117450991311639
50,0.9046884116617632
51,0.899309211553546
52,0.8941347960112406
53,0.8887935161720897
54,0.8833299867509528
55,0.8783238429127929
56,0.8723381637151263
57,0.8814265457620651
58,0.8758502497948905
59,0.8699087792407133
60,0.8650205973372835
61,0.8595738521491993
62,0.8528676161993787
63,0.8472040643724945
64,0.8419124579947045
65,0.8501983066442423
66,0.8606662751569131
67,0.8542263834644216
68,0.8482034874092297
69,0.8428120530953175
70,0.8372421217542294
71,0.8457973728923611
72,0.8398114310962609
73,0.8344884359957933
74,0.8283951407699366
75,0.8217514928772585
76,0.8324047390829752
77,0.842360327946469
78,0.8356098525802915
79,0.8299949708716104
80,0.823292124937537
81,0.8185946066647283
82,0.8138832627357955
83,0.8085719234454636
84,0.8181349853826423
85,0.8117651639448172
86,0.8212204061962876
87,0.8157139044428967
88,0.8101468736397766
89,0.8185832307908716
90,0.8273256896109902
91,0.8210291781192333
92,0.8150168581268354
93,0.8283284557528638
94,0.8195505585406673
95,0.8124320883483749
96,0.8034357713443953
97,0.7974256812685729
98,0.7925614928143602
99,0.8001044450053898
100,0.7926362318642348
101,0.7841186129619148
102,0.7763349976949592
103,0.7845813434702603
104,0.7785156988178786
105,0.7713571246418205
106,0.7634838276317063
107,0.756118661552115
108,0.7655180712710086
109,0.7597079790271937
110,0.7696569816098399
111,0.7632244204717822
112,0.7564525464041392
113,0.7638193516784682
114,0.759278844662088
115,0.7544536221439458
116,0.762638487819455
117,0.7578777770718951
118,0.7520101404415468
119,0.760835547017431
120,0.7551242926479701
121,0.7491231302081298
122,0.7431895300583747
123,0.7371654673586173
124,0.7315541976854593
125,0.7385814704855127
126,0.7331433398675803
127,0.7287964515487817
128,0.7246414461364097
129,0.7203241262848443
130,0.7288314955293949
131,0.724564643824897
132,0.7324986597096678
133,0.7411085196138332
134,0.7349725241938556
135,0.7289313654871847
136,0.7230282025593118
137,0.7347773031914189
138,0.7274159829328404
139,0.7339291276776199
140,0.7422935262583938
141,0.7363311212455766
142,0.7298620159518738
143,0.7257613545119114
144,0.7331779323684798
145,0.7289349036915924
146,0.7350856544625858
147,0.7440377594676973
148,0.7380208532356012
149,0.733160769441841
150,0.7286262228246674
151,0.724497692455013
152,0.7315907422477673
153,0.7401150307218002
154,0.7359464382835379
155,0.7318296806782932
156,0.7269454588418732
157,0.7226199172424475
158,0.7178174490172667
159,0.7131993861840578
160,0.70824965263952
161,0.7039306646404294
162,0.6999620500795265
163,0.6959132407184654
164,0.6917621149539824
165,0.6873122485709776
