timestamp,open,high,low,close,volume,ATR,EMA50,EMA200,RSI,MACD,MACD_SIGNAL,MACD_HIST,score_long,score_short,confidence,signal_side,tp_price,sl_price,symbol,timeframe
2025-06-20 14:45:00+00:00,145.28,145.46,143.77,143.99,97969.191,1.6899999999999977,143.99,143.99,50.0,0.0,0.0,0.0,10,70,70,SHORT,141.455,145.68,SOLUSDT,15m
2025-06-20 15:00:00+00:00,144.0,144.42,143.8,144.04,59931.222,1.6135714285714247,143.99196078431373,143.99049751243783,50.0,0.00398860398860279,0.000797720797720558,0.003190883190882232,80,0,80,LONG,146.46035714285713,142.42642857142857,SOLUSDT,15m
2025-06-20 15:15:00+00:00,144.03,144.27,143.4,143.49,70300.556,1.5604591836734663,143.97227604767397,143.9855174376872,50.0,-0.03680651942761415,-0.006723127247346384,-0.030083392180267766,10,70,70,SHORT,141.14931122448982,145.05045918367347,SOLUSDT,15m
2025-06-20 15:30:00+00:00,143.48,144.01,143.21,143.84,41996.654,1.5061406705539317,143.9670887516868,143.98406950298386,50.0,-0.040428835273047525,-0.013464268852486612,-0.026964566420560915,10,70,70,SHORT,141.5807889941691,145.34614067055392,SOLUSDT,15m
2025-06-20 15:45:00+00:00,143.84,143.84,142.35,142.86,92508.286,1.5049877655143657,143.9236735065226,143.9728847318099,50.0,-0.1209827427271648,-0.03496796362742225,-0.08601477909974256,10,70,70,SHORT,140.60251835172846,144.36498776551437,SOLUSDT,15m
2025-06-20 16:00:00+00:00,142.86,143.0,142.32,142.67,44881.142,1.4460600679776259,143.87450983960014,143.95992070462773,50.0,-0.19787275292367212,-0.06754892148667223,-0.13032383143699988,10,70,70,SHORT,140.50090989803354,144.1160600679776,SOLUSDT,15m
2025-06-20 16:15:00+00:00,142.66,142.78,141.89,142.39,93813.648,1.4063414916935109,143.81629376745897,143.94429960308918,50.0,-0.27819543609274433,-0.10967822440788666,-0.16851721168485767,10,70,70,SHORT,140.28048776245973,143.7963414916935,SOLUSDT,15m
2025-06-20 16:30:00+00:00,142.38,142.71,142.3,142.53,72195.616,1.3351742422868313,143.76585087461746,143.93022697022263,50.0,-0.32678790369138255,-0.15310016026458584,-0.17368774342679671,10,70,70,SHORT,140.52723863656976,143.86517424228683,SOLUSDT,15m
2025-06-20 16:45:00+00:00,142.54,142.84,142.05,142.34,48535.631,1.2962332249806285,143.70993515404425,143.91440381629008,50.0,-0.3762915417964052,-0.19773843657094972,-0.1785531052254555,10,70,70,SHORT,140.39565016252905,143.63623322498063,SOLUSDT,15m
2025-06-20 17:00:00+00:00,142.34,142.67,141.37,141.48,68782.308,1.296502280339154,143.62248671663076,143.89018089274492,50.0,-0.47939220935109006,-0.2540691911269778,-0.22532301822411227,10,70,70,SHORT,139.53524657949126,142.77650228033914,SOLUSDT,15m
2025-06-20 17:15:00+00:00,141.48,141.55,136.3,137.64,499096.025,1.5788949746006429,143.38787939440996,143.82799003809075,50.0,-0.8610307128842578,-0.3754614954784338,-0.485569217405824,10,70,70,SHORT,135.27165753809902,139.21889497460063,SOLUSDT,15m
2025-06-20 17:30:00+00:00,137.64,138.03,135.69,137.96,197630.157,1.633259619272026,143.17502137894292,143.76960207751273,50.0,-1.1246958571009884,-0.5253083678029448,-0.5993874892980436,10,70,70,SHORT,135.51011057109196,139.59325961927203,SOLUSDT,15m
