trade_idx,equity
0,0.8759932100275847
1,0.643885570660352
2,0.5546985470648189
3,0.6738862661540911
4,0.5849259574485096
5,0.5123635145317224
6,0.6353576393181859
7,0.5629868029959479
8,0.48843382034327965
9,0.40794907736485997
10,0.33668202528681657
11,0.4096104501290061
12,0.4816189126951875
13,0.5639090334626619
14,0.5031979297487609
15,0.44594344464237407
16,0.5406344388227192
17,0.48866691659956013
18,0.5604225483272722
19,0.6427096032926155
20,0.7468203656554403
21,0.6768023001959824
22,0.6029731665683893
23,0.7250835189178888
24,0.6240557622989705
25,0.7590113981521133
26,0.6708409246930552
27,0.6178442430068644
28,0.7072386139028063
29,0.8087610695894841
30,0.9233833134205427
31,1.105577195172922
32,1.3428531696214991
33,1.5877300624547106
34,1.9200111613868491
35,1.7254831646718287
36,1.9356056476799108
37,2.2329823441608987
38,2.078258888253423
39,1.9026596085261434
40,2.2067134888064
41,1.8861404770410768
42,2.1871957924844336
43,2.439879526563348
44,2.259994701421545
45,2.6016495048766024
46,2.9840641596065343
47,3.6418720871447166
48,4.354968856388261
49,3.6924311456450623
50,4.272147605639837
51,3.909764124508183
52,4.238980106643665
53,5.302741360234709
54,6.327858182087253
55,5.744872084886092
56,6.4054634662500805
57,5.885990555611883
58,5.496145730117477
59,6.091778152107472
60,5.675098057717626
61,6.268725895591396
62,5.887805695548971
63,5.534739566679423
64,5.289661957904795
65,5.751862839534437
66,5.424198205158311
67,6.117000333357786
68,7.014649935338121
69,6.334846474055248
70,7.0380606513087605
71,8.149356790266847
72,9.35713884257933
73,8.582951085986148
74,9.346233062956918
75,10.301230303651643
76,11.811968206759419
77,13.583076531563425
78,15.46759594824064
79,14.047024541291025
80,15.572652633830224
81,14.56040801129868
82,16.32328656918894
83,15.336586187265066
84,13.946078884781446
85,15.380358251776691
86,14.195742162647536
87,15.435034421315667
88,14.669316487805354
89,14.03642148285677
90,13.29454524766575
91,14.647808125460667
92,13.866191238470904
93,12.918170446956514
94,12.101832257251008
95,13.641346231917861
96,12.442111036451575
97,10.6135541616107
98,11.944708448941087
99,12.788564323854764
100,12.189139722301958
101,11.382477942339857
102,10.682638273695538
103,10.042190578391919
104,9.400800342622935
105,10.182033466243498
106,9.705809919542862
107,8.9688256657362
