trade_idx,equity
0,0.9966734273127358
1,0.9991751408933554
2,0.9946858813286982
3,0.9844530005469279
4,0.9956653726888277
5,0.9906801805645261
6,0.994620721073765
7,0.99067738112599
8,0.9859481879203165
9,0.9919725934574748
10,0.9985988708480666
11,0.9941943013363324
12,0.9886315540133406
13,0.9840352630678255
14,0.979448566085573
15,0.9825766770664313
16,0.978712539415544
17,0.9747092162780046
18,0.9703134753515119
19,0.9660071105049356
20,0.9632974643406025
21,0.9639478593111519
22,0.9648502014480586
23,0.9624584498247732
24,0.9597496227629474
25,0.9608830394505783
26,0.9616662572750292
27,0.9596177828370794
28,0.9575592786788136
29,0.9581259558521953
30,0.9556396713990674
31,0.9573752895924714
32,0.9595424984058863
33,0.95671886486215
34,0.9537087324163692
35,0.9552259838747927
36,0.9517991622207935
37,0.9469919178755231
38,0.9510565915479906
39,0.9550071879834218
40,0.9493448700345923
41,0.9442321527975859
42,0.9407187928391062
43,0.9376656990635197
44,0.9397723374536682
45,0.9362031844773193
46,0.9324432322004848
47,0.927798954729549
48,0.9226795266460124
49,0.9187914563924009
50,0.9155841632142165
51,0.9167559906264008
52,0.9140484841756013
53,0.9102100420693976
54,0.9056718928642247
55,0.9003313784723239
56,0.8945361410350375
57,0.891055518376767
58,0.8941333071566157
59,0.8911487222400046
60,0.8878951776471226
61,0.8838876343731848
62,0.8793421283816336
63,0.8810479015680861
64,0.8784005415068968
65,0.8795475073078216
66,0.8771264263681415
67,0.8785539388824077
68,0.8805356637743225
69,0.8777213521887268
70,0.8755734752988159
71,0.8734127116950742
72,0.8712357081871523
73,0.8686970103254662
74,0.870822746965982
75,0.8676660253015537
76,0.8645381914887205
77,0.8678512267593516
78,0.8694153513335968
79,0.8712551476638103
80,0.8681436967060352
81,0.8650587710959988
82,0.8608890016443596
83,0.8563921983983049
84,0.861230911701932
85,0.8654234823528159
86,0.8673980983689533
87,0.8647899989055859
88,0.8657849625392033
89,0.8630284308335475
90,0.8599826520697249
91,0.8631556363812266
92,0.8581748514318674
93,0.8628994730228502
94,0.8643730755406531
95,0.8614749002334403
96,0.8624089578504089
97,0.8632006492289263
98,0.8606210721586437
99,0.8574090428357121
100,0.8604477876195024
101,0.856826498052376
102,0.860436442330173
103,0.8566269552111535
104,0.8524804682974149
105,0.8478656610191306
106,0.8445711096480694
107,0.840423960820242
108,0.8459797147106658
109,0.8485260504501804
110,0.8444831305545506
111,0.8398613988262937
112,0.8478440210767088
113,0.8440197675026198
114,0.8467774893464286
115,0.849665144148516
116,0.8459888421005264
117,0.8510246258405817
118,0.8449574711217647
119,0.8513507133687548
120,0.8457091733096188
121,0.8521110328509862
122,0.8576007574706341
123,0.853299645878289
124,0.849995492433783
125,0.8458806019525685
126,0.842079003499845
127,0.8381016422298528
128,0.8418888150037078
129,0.8369544978968506
130,0.8332489250378211
131,0.8281125117723844
132,0.8350017813965754
133,0.8387729145441468
134,0.8345937164197447
135,0.8302116719654619
136,0.8347699149135768
137,0.8294141314353567
138,0.8360379718575284
139,0.8303576321332921
140,0.8243396846288227
141,0.819418527038995
142,0.8137902622112395
143,0.8101904070935446
144,0.8064033151540306
145,0.8086147748926623
146,0.8049486029667349
147,0.8023260405420055
148,0.7993373538444689
149,0.7965827028734707
150,0.7931221589140192
151,0.7951917976031718
152,0.7922948127955846
153,0.7960565138125201
154,0.7910447560632021
155,0.7877667146174874
156,0.784513077016433
157,0.7873592431926677
158,0.7904624816523519
159,0.7858899985795594
160,0.780883612809682
161,0.7763922288953014
162,0.7798672146963163
163,0.7826723517241285
164,0.7788337950964392
165,0.7822638984702922
166,0.7865124535296752
167,0.7817131938610216
168,0.7782202631879659
169,0.7747169669742704
170,0.7758749863178804
171,0.7769088796775663
172,0.7745858034145351
173,0.7720605462781329
174,0.7692526630803913
175,0.7658886283648338
176,0.7697577512954593
177,0.7738157149890408
178,0.7692483367966417
179,0.773941142120815
180,0.7696620284613396
181,0.7739388911634623
182,0.7759793147479215
183,0.7730408549361424
184,0.7753081363564415
185,0.7720032802892954
186,0.7681546785484973
187,0.7719415544718525
188,0.7690598645849239
189,0.7656316259388172
190,0.7604408471207872
191,0.7570477489074986
192,0.7536771607502707
193,0.7571335559992488
194,0.7538335469353923
195,0.749728634999042
196,0.7456789802227253
197,0.7475007585372964
198,0.7502005786959792
199,0.7518055112482915
200,0.7490448866358683
201,0.7461815771651636
