timestamp,open,high,low,close,volume,ATR,EMA50,EMA200,RSI,MACD,MACD_SIGNAL,MACD_HIST,score_long,score_short,confidence,signal_side,tp_price,sl_price,symbol,timeframe
2020-08-11 00:00:00+00:00,2.85,3.5208,2.8433,3.2985,1552384.78,0.6774999999999998,3.2985,3.2985,50.0,0.0,0.0,0.0,10,70,70,SHORT,2.2822500000000003,3.976,SOLUSDT,1d
2020-08-12 00:00:00+00:00,3.2985,3.9289,3.08,3.7558,1737042.95,0.6897428571428569,3.316433333333334,3.3030502487562194,50.0,0.036479772079772044,0.007295954415954409,0.029183817663817634,80,0,80,LONG,4.790414285714285,3.066057142857143,SOLUSDT,1d
2020-08-13 00:00:00+00:00,3.75,4.1387,3.5003,3.73,1685759.24,0.6860755102040814,3.332651633986929,3.307298504987501,50.0,0.06258694653452457,0.018354152839668444,0.04423279369485612,80,0,80,LONG,4.759113265306122,3.0439244897959186,SOLUSDT,1d
2020-08-14 00:00:00+00:00,3.7207,3.7676,3.321,3.4099,1474161.79,0.6689701166180756,3.335680981673716,3.3083194153856352,50.0,0.05679300120380937,0.02604192251249663,0.030751078691312737,80,0,80,LONG,4.413355174927114,2.7409298833819244,SOLUSDT,1d
2020-08-15 00:00:00+00:00,3.4181,3.74,3.15,3.173,1070233.2,0.6633293940024988,3.3293013353335703,3.306972953541002,50.0,0.03270836595947291,0.02737521120189189,0.005333154757581018,30,50,50,NO_TRADE,2.178005908996252,3.8363293940024987,SOLUSDT,1d
2020-08-16 00:00:00+00:00,3.173,3.4907,3.12,3.3885,668106.53,0.6424272944308917,3.3316228515949993,3.307784167933629,50.0,0.030656775771352507,0.028031524115784013,0.002625251655568494,80,0,80,LONG,4.352140941646338,2.7460727055691083,SOLUSDT,1d
2020-08-17 00:00:00+00:00,3.3885,3.3952,3.1,3.11,729413.64,0.6176253448286851,3.322931759375588,3.3058161662626477,50.0,0.006483515358764791,0.023721922364380168,-0.017238407005615377,10,70,70,SHORT,2.183561982756972,3.727625344828685,SOLUSDT,1d
2020-08-18 00:00:00+00:00,3.11,3.7092,2.8105,3.3407,2713115.94,0.6377021059123505,3.323628553125565,3.306163269085905,50.0,0.005873883806351898,0.020152314652774516,-0.014278430846422618,60,20,60,LONG,4.297253158868526,2.7029978940876496,SOLUSDT,1d
2020-08-19 00:00:00+00:00,3.334,3.49,2.8,2.8868,1433243.76,0.6414376697757541,3.306498021630445,3.301990500239279,50.0,-0.030879233607148837,0.009946005000789845,-0.040825238607938685,10,70,70,SHORT,1.924643495336369,3.5282376697757543,SOLUSDT,1d
2020-08-20 00:00:00+00:00,2.8962,3.445,2.8871,3.2038,1277827.32,0.6354921219346288,3.302470648233173,3.3010134803364006,50.0,-0.03403476168203268,0.00114985166422534,-0.03518461334625802,10,70,70,SHORT,2.250561817098057,3.839292121934629,SOLUSDT,1d
2020-08-21 00:00:00+00:00,3.2038,3.24,2.89,2.9317,1131895.9,0.6150998275107268,3.2879306228122642,3.2973387193380286,50.0,-0.05782516388677594,-0.010645151445974919,-0.04718001244080103,10,70,70,SHORT,2.00905025873391,3.546799827510727,SOLUSDT,1d
2020-08-22 00:00:00+00:00,2.9213,3.2,2.7431,3.0126,1169417.78,0.6037998398313892,3.2771333434862933,3.2945054982500883,50.0,-0.0693518304131504,-0.022386487239410016,-0.04696534317374039,10,70,70,SHORT,2.1069002402529162,3.6163998398313892,SOLUSDT,1d
2020-08-23 00:00:00+00:00,3.0224,3.4,3.0014,3.25,1198036.69,0.5891427084148614,3.276069290800556,3.2940626574714806,50.0,-0.05865446851315115,-0.029640083494158243,-0.029014385018992905,10,70,70,SHORT,2.366285937377708,3.8391427084148613,SOLUSDT,1d
2020-08-24 00:00:00+00:00,3.2658,3.62,3.21,3.3405,1315196.06,0.5763468006709427,3.278595985278966,3.2945247205812174,50.65286327177765,-0.042385544306449585,-0.03218917565661651,-0.010196368649833074,60,20,60,LONG,4.205020201006414,2.7641531993290576,SOLUSDT,1d
2020-08-25 00:00:00+00:00,3.3406,3.3654,3.0001,3.25,1149187.37,0.5612720291944467,3.277474574091556,3.294081688535633,49.26672915847721,-0.03637558324072643,-0.033026457173438495,-0.003349126067287933,10,70,70,SHORT,2.40809195620833,3.8112720291944466,SOLUSDT,1d
2020-08-26 00:00:00+00:00,3.2576,3.7999,3.1809,3.5684,2290030.56,0.5653954556805577,3.2888834143232595,3.29681122397309,47.04248469162301,-0.005852957525522395,-0.027591757243855274,0.02173879971833288,80,0,80,LONG,4.416493183520837,3.003004544319442,SOLUSDT,1d
2020-08-27 00:00:00+00:00,3.5557,3.8575,3.2434,3.4501,2412974.8,0.568874351703375,3.2952056333694064,3.298336485426094,45.70797681479438,0.00869044390405982,-0.02033531701427226,0.029025760918332078,80,0,80,LONG,4.303411527555062,2.881225648296625,SOLUSDT,1d
2020-08-28 00:00:00+00:00,3.4503,4.3091,3.4503,4.0063,2581936.84,0.5895976122959911,3.323091686962763,3.3053808985064315,58.52779684282773,0.06435504110496826,-0.0033972453904241567,0.06775228649539242,80,0,80,LONG,4.890696418443987,3.4167023877040092,SOLUSDT,1d
2020-08-29 00:00:00+00:00,4.007,4.1121,3.7748,3.9535,1342844.2,0.5715763542748489,3.3478135815916743,3.3118298447899495,61.7804208047816,0.10302154841502498,0.01788651337066567,0.0851350350443593,70,0,70,LONG,4.810864531412273,3.381923645725151,SOLUSDT,1d
2020-08-30 00:00:00+00:00,3.9531,4.7117,3.9,4.4309,1815681.99,0.5887280432552169,3.390287558784158,3.32296487120995,64.58065238068595,0.1702249766674626,0.04835420603002506,0.12187077063743755,70,0,70,LONG,5.313992064882825,3.8421719567447834,SOLUSDT,1d
