timestamp,open,high,low,close,volume,ATR,EMA50,EMA200,RSI,MACD,MACD_SIGNAL,MACD_HIST,score_long,score_short,confidence,signal_side,tp_price,sl_price,symbol,timeframe
2025-01-15 09:00:00+00:00,3232.64,3237.63,3196.71,3199.52,12325.7353,40.92000000000007,3199.52,3199.52,50.0,0.0,0.0,0.0,10,70,70,SHORT,3138.14,3240.44,ETHUSDT,1h
2025-01-15 10:00:00+00:00,3199.52,3218.61,3198.19,3209.5,9279.9467,39.45571428571436,3199.9113725490197,3199.6193034825874,50.0,0.7961253561252306,0.15922507122504614,0.6369002849001845,80,0,80,LONG,3268.6835714285717,3170.0442857142857,ETHUSDT,1h
2025-01-15 11:00:00+00:00,3209.51,3210.23,3186.36,3199.6,11051.1664,38.34244897959189,3199.899161860823,3199.619111408134,50.0,0.62105404988597,0.25159086695723093,0.3694631829287391,30,50,50,NO_TRADE,3142.086326530612,3237.942448979592,ETHUSDT,1h
2025-01-15 12:00:00+00:00,3199.61,3211.91,3186.73,3202.63,10724.6079,37.40227405247817,3200.0062535525553,3199.6490704986004,50.0,0.7185217837450182,0.3449770503147884,0.37354473343022976,80,0,80,LONG,3258.7334110787174,3165.227725947522,ETHUSDT,1h
2025-01-15 13:00:00+00:00,3202.63,3299.07,3202.22,3298.94,63216.9132,41.648540191586896,3203.8860083152003,3200.637039946376,50.0,8.469546113306933,1.9698908629132175,6.499655250393715,80,0,80,LONG,3361.4128102873806,3257.291459808413,ETHUSDT,1h
2025-01-15 14:00:00+00:00,3298.93,3331.78,3276.03,3329.48,51262.6101,42.65578732075926,3208.811262891075,3201.919059449397,50.0,16.882006244863533,4.952313939303281,11.929692305560252,80,0,80,LONG,3393.463680981139,3286.8242126792406,ETHUSDT,1h
2025-01-15 15:00:00+00:00,3329.49,3353.82,3324.98,3334.47,41882.4121,41.668945369276464,3213.73905650319,3203.2379742807466,50.0,23.67864017990223,8.69757918742307,14.981060992479161,80,0,80,LONG,3396.9734180539144,3292.8010546307232,ETHUSDT,1h
2025-01-15 16:00:00+00:00,3334.47,3366.54,3334.2,3339.49,25666.0218,41.00259212861387,3218.6704660520845,3204.5937158301917,50.0,29.13425206427837,12.78491376279413,16.34933830148424,80,0,80,LONG,3400.9938881929206,3298.487407871386,ETHUSDT,1h
2025-01-15 17:00:00+00:00,3339.49,3358.95,3323.91,3325.81,16436.6907,40.57669269085573,3222.8720164029833,3205.799848010986,50.0,31.985295539908748,16.624990118217056,15.360305421691692,80,0,80,LONG,3386.6750390362836,3285.233307309144,ETHUSDT,1h
2025-01-15 18:00:00+00:00,3325.82,3375.71,3325.82,3372.31,13727.1344,41.24264321293747,3228.7323294852195,3207.4566654437126,50.0,37.56391597762604,20.812775290098855,16.751140687527183,80,0,80,LONG,3434.173964819406,3331.0673567870626,ETHUSDT,1h
2025-01-15 19:00:00+00:00,3372.32,3442.59,3368.37,3434.99,36412.04,43.59816869772767,3236.820865583838,3209.7206787228797,50.0,46.506665141334906,25.951553260346067,20.55511188098884,80,0,80,LONG,3500.3872530465915,3391.3918313022723,ETHUSDT,1h
2025-01-15 20:00:00+00:00,3434.99,3473.75,3432.54,3434.01,38976.3346,43.42758521931856,3244.5537728158442,3211.952413262951,50.0,52.904925424681096,31.342227693213076,21.56269773146802,80,0,80,LONG,3499.151377828978,3390.5824147806816,ETHUSDT,1h
2025-01-15 21:00:00+00:00,3434.04,3447.0,3425.15,3432.41,13157.4547,41.88632913222437,3251.920683685811,3214.14602109118,50.0,57.18726695237774,36.51123554504601,20.676031407331728,80,0,80,LONG,3495.2394936983364,3390.5236708677753,ETHUSDT,1h
2025-01-15 22:00:00+00:00,3432.4,3435.9,3418.4,3430.78,8235.4263,40.14444847992263,3258.934774521662,3216.301583070372,90.3116720122718,59.76064259997611,41.16111695603203,18.599525643944077,70,20,70,LONG,3490.9966727198844,3390.6355515200776,ETHUSDT,1h
2025-01-15 23:00:00+00:00,3430.79,3454.11,3420.61,3451.52,13482.3476,39.66984501707102,3266.4871363051266,3218.642064830866,90.96495220755588,62.75026007202632,45.478945579230896,17.271314492795426,70,20,70,LONG,3511.0247675256064,3411.850154982929,ETHUSDT,1h
2025-01-16 00:00:00+00:00,3451.51,3460.79,3388.5,3398.82,33723.1161,41.99985608728023,3271.6766603715923,3220.4348801061806,77.02255209820166,60.173461680361925,48.417848799457104,11.75561288090482,70,20,70,LONG,3461.8197841309207,3356.82014391272,ETHUSDT,1h
2025-01-16 01:00:00+00:00,3398.82,3413.43,3392.62,3403.37,13357.8024,40.486294938188784,3276.8411050629024,3222.2551300553732,79.53616466154529,57.83182804950957,50.3006446494676,7.531183400041968,70,20,70,LONG,3464.0994424072833,3362.8837050618113,ETHUSDT,1h
2025-01-16 02:00:00+00:00,3403.37,3406.0,3381.6,3384.83,12537.1582,39.337273871175306,3281.0759636878865,3223.8727904528323,75.27326194307284,53.859188275485394,51.012353374671164,2.8468349008142297,70,20,70,LONG,3443.835910806763,3345.4927261288244,ETHUSDT,1h
2025-01-16 03:00:00+00:00,3384.83,3387.88,3346.0,3363.38,20397.5497,39.518897166091364,3284.3035729550284,3225.260921891113,61.281512605042096,48.4218301815863,50.49424873605419,-2.0724185544678875,50,20,50,NO_TRADE,3422.658345749137,3323.8611028339087,ETHUSDT,1h
2025-01-16 04:00:00+00:00,3363.38,3375.8,3362.0,3375.04,8312.1212,37.68183308279914,3287.861864211694,3226.7512609767737,58.54079184163173,44.54011851050791,49.303422690944934,-4.763304180437025,60,20,60,LONG,3431.5627496241987,3337.358166917201,ETHUSDT,1h
2025-01-16 05:00:00+00:00,3375.04,3377.5,3366.0,3368.39,6031.7953,35.811702148313486,3291.019830321039,3228.160601663572,56.31939786869369,40.460827389172664,47.534903630590485,-7.074076241417821,60,20,60,LONG,3422.10755322247,3332.5782978516863,ETHUSDT,1h
2025-01-16 06:00:00+00:00,3368.4,3388.44,3363.21,3380.78,8375.8276,35.055866280576815,3294.539836975116,3229.679202642044,57.48685403445161,37.792085600215614,45.586340024515515,-7.794254424299901,60,20,60,LONG,3433.3637994208652,3345.724133719423,ETHUSDT,1h
2025-01-16 07:00:00+00:00,3380.78,3391.5,3378.0,3384.3,12892.7645,33.516161546249904,3298.0598433682485,3231.2177180386407,61.01133325802939,35.55130971883682,43.579333963379774,-8.028024244542955,50,20,50,NO_TRADE,3434.574242319375,3350.7838384537504,ETHUSDT,1h
2025-01-16 08:00:00+00:00,3384.3,3385.84,3303.2,3316.2,39136.7594,37.02500715008922,3298.77122205969,3232.0633128840277,40.231205821929684,27.958094316401912,40.4550860339842,-12.49699171758229,50,20,50,NO_TRADE,3371.7375107251337,3279.1749928499107,ETHUSDT,1h
2025-01-16 09:00:00+00:00,3316.21,3338.31,3300.21,3336.23,20061.7705,37.101792353654275,3300.240193743624,3233.0997973329427,29.806984542406155,23.28821792627332,37.02171241244202,-13.733494486168702,50,40,50,NO_TRADE,3391.8826885304816,3299.128207646346,ETHUSDT,1h
2025-01-16 10:00:00+00:00,3336.22,3342.63,3329.04,3334.05,7719.9561,35.42237861410755,3301.566068498776,3234.1042769614705,29.661430780499686,19.190186931998596,33.45540731635334,-14.265220384354741,50,40,50,NO_TRADE,3387.1835679211617,3298.627621385893,ETHUSDT,1h
2025-01-16 11:00:00+00:00,3334.06,3356.0,3321.51,3351.27,15050.5856,35.35578014167128,3303.515242283138,3235.2701050514065,34.4773492500765,17.134462512757636,30.1912183556342,-13.056755842876562,50,20,50,NO_TRADE,3404.303670212507,3315.9142198583286,ETHUSDT,1h
