trade_idx,equity
0,1.0124175216313052
1,1.0043488196506196
2,0.9953105899960957
3,1.0110890110468762
4,1.0023956397239173
5,0.9962937672462683
6,0.988787807307673
7,0.9785907611921064
8,0.9701697324424234
9,0.9816920340891281
10,0.9729916103643003
11,0.9638848758331728
12,0.9747972197577849
13,0.9875968777863459
14,0.9791657588083846
15,0.9710097835446363
16,0.983787148063928
17,0.992407780638039
18,0.9860416294421818
19,0.9790873805393427
20,0.9715822874089147
21,0.9795944503942853
22,0.9667677489666351
23,0.9581349477739757
24,0.9689416206516565
25,0.9593036125398647
26,0.9494504530365077
27,0.9637965079811964
28,0.953526902473635
29,0.9655705296565374
30,0.9603730013353463
31,0.9665651024085492
32,0.9599892070303295
33,0.9528622838383978
34,0.94338672060455
35,0.9343334175085114
36,0.9245885497957678
37,0.9139733113397648
38,0.9072913779821359
39,0.9133066033058265
40,0.9036387549097564
41,0.8916249191274153
42,0.8846357253374307
43,0.8779275119222809
44,0.8851942204317829
45,0.8770551598858011
46,0.8688664879591002
47,0.8588669296921073
48,0.8511910729474947
49,0.8420516574052599
50,0.8290153494080003
51,0.8226208356130831
52,0.8160829685846174
53,0.8085995068792318
54,0.8176990263572009
55,0.827718899974464
56,0.8199774744046461
57,0.8283902468782286
58,0.8251826177283443
59,0.8218509693664444
60,0.8163811289266059
61,0.8112068881608608
62,0.8049056156839477
63,0.7995861705516721
64,0.793177609957342
65,0.7966672031048435
66,0.8027260929738761
67,0.8132031045352063
68,0.8032898723210115
69,0.7974616888772013
70,0.8044206946736897
