timestamp,open,high,low,close,volume,ATR,EMA50,EMA200,RSI,MACD,MACD_SIGNAL,MACD_HIST,score_long,score_short,confidence,signal_side,tp_price,sl_price,symbol,timeframe
2025-01-15 09:00:00+00:00,189.21,189.53,186.44,186.64,123118.519,3.0900000000000034,186.64,186.64,50.0,0.0,0.0,0.0,10,70,70,SHORT,182.005,189.73,SOLUSDT,1h
2025-01-15 10:00:00+00:00,186.65,187.95,186.53,187.56,65921.604,2.9707142857142883,186.67607843137253,186.6491542288557,50.0,0.07339031339029134,0.014678062678058268,0.05871225071223307,80,0,80,LONG,192.01607142857142,184.58928571428572,SOLUSDT,1h
2025-01-15 11:00:00+00:00,187.56,187.67,185.84,186.98,128271.947,2.8892346938775524,186.6879969242599,186.65244622657855,50.0,0.08378568355774973,0.02849958685399656,0.055286096703753174,80,0,80,LONG,191.31385204081633,184.09076530612245,SOLUSDT,1h
2025-01-15 12:00:00+00:00,186.98,187.27,185.99,186.39,77816.599,2.774289358600585,186.67631077036737,186.64983482133897,50.0,0.04390985467401265,0.03158164041799978,0.012328214256012868,30,50,50,NO_TRADE,182.2285659620991,189.16428935860057,SOLUSDT,1h
2025-01-15 13:00:00+00:00,186.39,195.75,186.33,195.73,580127.031,3.2489829758433997,187.03135740682356,186.74018472361422,50.0,0.7572389362645708,0.17671309958731402,0.5805258366772568,80,0,80,LONG,200.60347446376508,192.48101702415659,SOLUSDT,1h
2025-01-15 14:00:00+00:00,195.72,197.12,192.99,195.72,372937.555,3.3119127632831566,187.37208848890893,186.82953611939917,50.0,1.3066877729949056,0.40270803426883234,0.9039797387260733,80,0,80,LONG,200.68786914492475,192.40808723671685,SOLUSDT,1h
2025-01-15 15:00:00+00:00,195.73,198.03,195.67,196.52,264987.995,3.2439189944772178,187.73083011679486,186.92595864557433,50.0,1.7860942658976455,0.679385280594595,1.1067089853030505,80,0,80,LONG,201.38587849171583,193.2760810055228,SOLUSDT,1h
2025-01-15 16:00:00+00:00,196.52,198.73,196.43,198.07,200390.525,3.1764962091574156,188.1362877592735,187.03684462920046,50.0,2.2649900165662302,0.9965062277889221,1.2684837887773082,80,0,80,LONG,202.8347443137361,194.89350379084257,SOLUSDT,1h
2025-01-15 17:00:00+00:00,198.08,199.34,197.6,197.71,169785.105,3.073889337074744,188.51172745498826,187.1430451801537,50.0,2.5856634392659146,1.3143376700843206,1.271325769181594,80,0,80,LONG,202.3208340056121,194.63611066292526,SOLUSDT,1h
2025-01-15 18:00:00+00:00,197.72,201.85,197.72,201.3,173463.909,3.150040098712261,189.01322833910638,187.28391040224176,50.0,3.093818816717004,1.6702338994108574,1.4235849173061466,80,0,80,LONG,206.0250601480684,198.14995990128776,SOLUSDT,1h
2025-01-15 19:00:00+00:00,201.29,202.35,200.23,201.9,161950.335,3.0764658059471,189.5185919336512,187.42934412958266,50.0,3.504552302563752,2.0370975800414364,1.4674547225223158,80,0,80,LONG,206.51469870892066,198.8235341940529,SOLUSDT,1h
2025-01-15 20:00:00+00:00,201.9,204.78,201.89,202.74,315446.988,3.0631468198080225,190.0370785244884,187.5816889641142,50.0,3.853422671217828,2.4003625982767147,1.4530600729411134,80,0,80,LONG,207.33472022971205,199.67685318019198,SOLUSDT,1h
2025-01-15 21:00:00+00:00,202.75,203.84,202.46,202.82,132467.692,2.942922046964592,190.53836956274375,187.7333139495459,50.0,4.089222274337516,2.738134533488875,1.3510877408486408,80,0,80,LONG,207.23438307044688,199.8770779530354,SOLUSDT,1h
2025-01-15 22:00:00+00:00,202.83,204.97,202.5,204.49,148759.684,2.9091419007528354,191.0854923249891,187.90004714407777,92.64214046822747,4.3605841027151655,3.0626244473341333,1.2979596553810322,70,20,70,LONG,208.85371285112927,201.58085809924717,SOLUSDT,1h
2025-01-15 23:00:00+00:00,204.5,206.04,203.87,205.86,119760.055,2.8563460506990603,191.66488478283267,188.07875314264416,93.09417040358748,4.632784006968706,3.376656359261048,1.2561276477076575,70,20,70,LONG,210.1445190760486,203.00365394930094,SOLUSDT,1h
2025-01-16 00:00:00+00:00,205.86,206.29,203.05,204.56,202917.746,2.8837499042205548,192.17057557566278,188.2427456486875,87.4779541446208,4.689547077173444,3.6392345028435273,1.0503125743299164,70,20,70,LONG,208.88562485633082,201.67625009577944,SOLUSDT,1h
2025-01-16 01:00:00+00:00,204.57,205.34,203.16,204.09,97149.937,2.833482053919087,192.6380039844603,188.40042977158615,87.90429774036336,4.64308455864807,3.840004514004436,0.8030800446436341,70,20,70,LONG,208.34022308087864,201.25651794608092,SOLUSDT,1h
2025-01-16 02:00:00+00:00,204.09,204.09,202.45,202.93,113988.988,2.7482333357820106,193.04161167134424,188.5450026096798,85.73898012100265,4.461234043465538,3.9642504198966564,0.4969836235688816,70,20,70,LONG,207.052350003673,200.181766664218,SOLUSDT,1h
2025-01-16 03:00:00+00:00,202.92,203.24,201.36,201.99,108987.779,2.686216668940438,193.3925288607033,188.67878367824022,71.23473541383999,4.192932539622092,4.009986843841744,0.18294569578034814,70,20,70,LONG,206.01932500341067,199.30378333105958,SOLUSDT,1h
2025-01-16 04:00:00+00:00,201.98,202.45,201.46,201.84,72199.629,2.565058335444691,193.72380223871494,188.80974105457616,70.56451612903228,3.9229762897205376,3.9925847330175026,-0.06960844329696503,50,40,50,NO_TRADE,205.68758750316704,199.2749416645553,SOLUSDT,1h
2025-01-16 05:00:00+00:00,201.84,203.2,201.59,203.01,69843.599,2.4968398829129264,194.08796685680457,188.95103716348586,71.27868852459014,3.7600991561541264,3.9460876176448276,-0.18598846149070125,50,40,50,NO_TRADE,206.75525982436938,200.51316011708707,SOLUSDT,1h
2025-01-16 06:00:00+00:00,203.02,203.43,202.47,203.02,61611.646,2.3870656055620034,194.43824266634167,189.0910268434512,68.0525164113786,3.5904364542869587,3.874957384973254,-0.28452093068629525,50,20,50,NO_TRADE,206.60059840834302,200.632934394438,SOLUSDT,1h
2025-01-16 07:00:00+00:00,203.02,203.5,202.61,203.14,50175.73,2.2801323480218594,194.77948805197533,189.23081762112832,70.15590200445426,3.4261658308379026,3.785199074146184,-0.35903324330828124,50,40,50,NO_TRADE,206.56019852203278,200.85986765197813,SOLUSDT,1h
2025-01-16 08:00:00+00:00,203.15,203.4,199.05,199.7,147176.997,2.4279800374488687,194.97244930483907,189.33498859007233,43.993993993993904,2.9840031961602733,3.624959898549002,-0.6409567023887286,50,20,50,NO_TRADE,203.3419700561733,197.27201996255113,SOLUSDT,1h
2025-01-16 09:00:00+00:00,199.7,201.47,198.47,201.27,131976.166,2.468838606202521,195.21941207719834,189.45374492250943,47.79566130160953,2.728815910345503,3.4457311009083025,-0.7169151905627995,60,20,60,LONG,204.97325790930378,198.80116139379749,SOLUSDT,1h
2025-01-16 10:00:00+00:00,201.27,201.52,200.18,200.41,60771.606,2.3882072771880556,195.42296454475922,189.56276238596706,41.85883997204749,2.4291812458428126,3.2424211298952046,-0.813239884052392,50,20,50,NO_TRADE,203.99231091578207,198.02179272281194,SOLUSDT,1h
2025-01-16 11:00:00+00:00,200.42,212.98,199.75,212.78,737073.602,3.1626210431031936,196.10363260182748,189.79377967565895,68.72180451127818,3.1535223919350983,3.224641382303184,-0.07111899036808556,50,20,50,NO_TRADE,217.5239315646548,209.6173789568968,SOLUSDT,1h
2025-01-16 12:00:00+00:00,212.77,217.14,212.66,215.14,834879.979,3.2567195400243936,196.85015681352053,190.0459808729161,69.51264199340412,3.873350670019505,3.354383239846448,0.5189674301730571,70,0,70,LONG,220.02507931003657,211.8832804599756,SOLUSDT,1h
2025-01-16 13:00:00+00:00,215.15,215.53,208.39,209.88,532550.933,3.534096715736938,197.36113105612756,190.24333429706618,56.44644002565744,3.9735768061822796,3.4782219531136143,0.49535485306866534,80,0,80,LONG,215.1811450736054,206.34590328426304,SOLUSDT,1h
2025-01-16 14:00:00+00:00,209.87,210.88,205.36,207.72,493451.701,3.6759469503271553,197.76736121078923,190.41723146823966,54.931335830212234,3.8345109378633424,3.54947975006356,0.2850311877997824,80,0,80,LONG,213.23392042549074,204.04405304967284,SOLUSDT,1h
2025-01-16 15:00:00+00:00,207.72,209.87,206.36,209.07,382828.076,3.664093596732358,198.21060194762103,190.60283115512286,57.563791008505454,3.789550375073702,3.5974938750655885,0.19205650000811358,80,0,80,LONG,214.56614039509853,205.40590640326764,SOLUSDT,1h
2025-01-16 16:00:00+00:00,209.07,214.86,208.83,213.11,473334.658,3.8330869112514754,198.79489206732217,190.82678308392764,64.21787709497207,4.0334183059356405,3.6846787612395993,0.3487395446960413,70,0,70,LONG,218.85963036687724,209.27691308874853,SOLUSDT,1h
2025-01-16 17:00:00+00:00,213.1,215.44,212.38,214.47,279168.603,3.7778664175906562,199.40960218232914,191.0620389736398,67.2280508006626,4.287008071643044,3.805144623320288,0.4818634483227555,70,0,70,LONG,220.136799626386,210.69213358240935,SOLUSDT,1h
2025-01-16 18:00:00+00:00,214.47,215.18,211.36,212.73,275340.189,3.7808759591913232,199.93197072419858,191.27764057589215,64.40095212906637,4.298031300369445,3.9037219587301197,0.3943093416393251,70,0,70,LONG,218.40131393878698,208.94912404080867,SOLUSDT,1h
2025-01-16 19:00:00+00:00,212.72,214.24,212.2,214.19,109689.936,3.6565276763919448,200.4911091271712,191.50562425175391,64.67191601049869,4.374154555920086,3.997808478168113,0.3763460777519727,70,0,70,LONG,219.67479151458792,210.53347232360807,SOLUSDT,1h
2025-01-16 20:00:00+00:00,214.2,214.54,212.45,213.24,118874.433,3.544632842363949,200.99106563198802,191.72188669701012,63.08913934426229,4.308163892252708,4.059879560985032,0.24828433126767546,70,0,70,LONG,218.55694926354593,209.69536715763607,SOLUSDT,1h
2025-01-16 21:00:00+00:00,213.24,213.3,211.37,211.61,119537.307,3.429301925052239,201.4074944307336,191.91977837166675,60.44389642416772,4.077337430493316,4.063371134886689,0.013966295606626211,70,0,70,LONG,216.75395288757838,208.18069807494777,SOLUSDT,1h
2025-01-16 22:00:00+00:00,211.61,211.64,208.53,209.78,160290.316,3.4064946446913638,201.73582798246954,192.09749201970988,62.94298921417566,3.7040421977132496,3.9915053474520015,-0.28746314973875187,50,20,50,NO_TRADE,214.88974196703705,206.37350535530862,SOLUSDT,1h
2025-01-16 23:00:00+00:00,209.78,211.53,209.71,211.14,76436.101,3.2931735986419803,202.10461904198056,192.28696971105606,62.742060418280374,3.477853144136702,3.888774906788942,-0.4109217626522397,50,20,50,NO_TRADE,216.07976039796296,207.84682640135802,SOLUSDT,1h
2025-01-17 00:00:00+00:00,211.15,212.12,209.84,210.9,115104.865,3.220804055881839,202.44953594229506,192.4721739925381,63.762791918131754,3.2418605449626057,3.7593920344236746,-0.517531489461069,50,20,50,NO_TRADE,215.73120608382277,207.67919594411816,SOLUSDT,1h
2025-01-17 01:00:00+00:00,210.9,215.35,210.84,214.49,201745.303,3.312889480461707,202.92171100338152,192.6912568383835,52.91510398908969,3.3064035450973392,3.668794336558408,-0.3623907914610687,60,20,60,LONG,219.45933422069257,211.1771105195383,SOLUSDT,1h
2025-01-17 02:00:00+00:00,214.49,214.96,211.75,212.99,191452.257,3.3055402318573,203.31654586599402,192.8932343822802,46.22409553916407,3.1996334905578863,3.574962167358304,-0.3753286768004176,60,20,60,LONG,217.94831034778596,209.68445976814272,SOLUSDT,1h
2025-01-17 03:00:00+00:00,213.0,213.06,210.98,211.1,84760.778,3.218001643867494,203.62177936144525,193.0743962292227,52.430278884462155,2.9287494479351324,3.44571962347367,-0.5169701755385376,60,20,60,LONG,215.92700246580122,207.8819983561325,SOLUSDT,1h
2025-01-17 04:00:00+00:00,211.1,212.92,210.94,212.91,68856.801,3.1295729550198153,203.98602330805525,193.27176542097178,60.484848484848484,2.8275297627129135,3.3220816513215192,-0.49455188860860577,50,20,50,NO_TRADE,217.60435943252972,209.78042704498017,SOLUSDT,1h
2025-01-17 05:00:00+00:00,212.9,213.25,211.87,212.51,78157.447,3.0046034582326855,204.32029690381782,193.46319064066358,57.22689075630251,2.68409519722303,3.194484360501822,-0.5103891632787918,60,20,60,LONG,217.016905187349,209.5053965417673,SOLUSDT,1h
2025-01-17 06:00:00+00:00,212.51,213.62,212.12,212.6,202556.489,2.8971317826446366,204.6449911428838,193.65360665418933,48.71536523929466,2.5483091963722586,3.065249327675909,-0.5169401313036506,60,20,60,LONG,216.94569767396695,209.70286821735536,SOLUSDT,1h
2025-01-17 07:00:00+00:00,212.59,213.83,212.3,213.27,70584.98,2.799479512455734,204.98322678433937,193.84879464768,46.8684759916493,2.466330885775534,2.9454656392958345,-0.47913475352030055,60,20,60,LONG,217.46921926868362,210.47052048754426,SOLUSDT,1h
