,ts_signal,side,entry_price,tp_price,sl_price,outcome,pnl,bars_held,exit_price
213,2021-07-18 01:00:00,LONG,1977.03,2012.0374540988446,1953.691697267437,LOSS,-0.011804728675115238,12,1953.691697267437
214,2021-07-18 22:00:00,SHORT,1884.85,1854.730488674725,1904.92967421685,LOSS,-0.010653194798976036,2,1904.92967421685
215,2021-07-21 09:00:00,LONG,1892.09,1926.660961851933,1869.042692098711,WIN,0.018271309426049043,5,1926.660961851933
216,2021-08-03 06:00:00,SHORT,2463.59,2408.693052423952,2500.187965050699,LOSS,-0.01485554213594746,2,2500.187965050699
217,2021-08-04 14:00:00,LONG,2639.01,2689.357137914505,2605.4452413903305,WIN,0.01907803983861556,1,2689.357137914505
218,2021-08-09 05:00:00,SHORT,2930.89,2858.9083073154848,2978.87779512301,LOSS,-0.016373113669571386,4,2978.87779512301
219,2021-08-09 11:00:00,LONG,3128.21,3205.0325844653444,3076.9949436897705,LOSS,-0.01637200070015426,9,3076.9949436897705
220,2021-08-12 12:00:00,SHORT,3100.0,3041.628011472919,3138.9146590180544,WIN,0.018829673718413275,2,3041.628011472919
221,2021-08-13 09:00:00,LONG,3225.07,3284.1450121940106,3185.6866585373264,LOSS,-0.012211623767134914,6,3185.6866585373264
222,2021-08-15 09:00:00,SHORT,3163.96,3114.642199591018,3196.838533605988,WIN,0.01558736532983408,8,3114.642199591018
223,2021-08-15 23:00:00,LONG,3307.7,3358.8618847941634,3273.592076803891,LOSS,-0.010311673729814952,4,3273.592076803891
224,2021-08-16 20:00:00,SHORT,3162.69,3111.350210920645,3196.916526052903,LOSS,-0.010821966760227198,2,3196.916526052903
225,2021-08-19 22:00:00,LONG,3163.09,3214.2829260944727,3128.9613826036853,WIN,0.016184467117430285,2,3214.2829260944727
226,2021-08-22 16:00:00,SHORT,3179.31,3138.46912902252,3206.5372473183197,WIN,0.012845828490295027,2,3138.46912902252
227,2021-08-23 03:00:00,LONG,3339.81,3390.008925119232,3306.3440499205117,LOSS,-0.010020315550731409,4,3306.3440499205117
228,2021-08-24 16:00:00,SHORT,3165.58,3117.5397537887957,3197.606830807469,LOSS,-0.01011720784420839,1,3197.606830807469
229,2021-08-27 16:00:00,LONG,3233.85,3279.882585517142,3203.1616096552384,WIN,0.014234607516471777,7,3279.882585517142
230,2021-08-29 12:00:00,SHORT,3197.09,3162.1400692753896,3220.3899538164073,LOSS,-0.007287862968013786,7,3220.3899538164073
231,2021-08-29 21:00:00,LONG,3239.79,3272.1988824571345,3218.1840783619105,LOSS,-0.006668926577984843,3,3218.1840783619105
232,2021-08-30 02:00:00,SHORT,3196.11,3160.573295066496,3219.801136622336,WIN,0.011118736505784875,1,3160.573295066496
233,2021-08-30 17:00:00,LONG,3291.29,3334.1917680150186,3262.688821323321,WIN,0.013034940104037827,2,3334.1917680150186
234,2021-09-07 08:00:00,SHORT,3754.64,3703.06256251298,3789.0249583246796,WIN,0.013736986099072023,1,3703.06256251298
235,2021-09-12 11:00:00,LONG,3435.83,3491.4956610176037,3398.7195593215974,LOSS,-0.010801011888947498,4,3398.7195593215974
236,2021-09-13 04:00:00,SHORT,3265.0,3197.6250271710687,3309.9166485526207,WIN,0.020635520008861034,3,3197.6250271710687
237,2021-09-14 12:00:00,LONG,3352.53,3414.3617775268926,3311.308814982072,WIN,0.01844331818861947,10,3414.3617775268926
238,2021-09-17 14:00:00,SHORT,3470.46,3408.6481198135357,3511.6679201243096,WIN,0.017810860861806315,4,3408.6481198135357
239,2021-09-23 02:00:00,LONG,3075.21,3148.7862447055427,3026.1591701963052,WIN,0.02392560010716102,6,3148.7862447055427
240,2021-09-24 10:00:00,SHORT,2835.58,2756.293612530881,2888.437591646079,WIN,0.0279612592376582,1,2756.293612530881
241,2021-09-26 15:00:00,LONG,3048.0,3139.9252868750555,2986.7164754166297,WIN,0.03015921485402082,9,3139.9252868750555
242,2021-09-28 01:00:00,SHORT,2939.34,2871.4942021236507,2984.5705319175663,WIN,0.02308198366856147,13,2871.4942021236507
243,2021-09-30 04:00:00,LONG,3018.48,3075.7809102904635,2980.279393139691,LOSS,-0.012655577264155836,4,2980.279393139691
244,2021-10-10 01:00:00,SHORT,3507.68,3460.686591414403,3539.0089390570643,LOSS,-0.008931527122503882,2,3539.0089390570643
245,2021-10-11 15:00:00,LONG,3593.71,3646.1969285064215,3558.718714329052,LOSS,-0.0097368139529756,2,3558.718714329052
246,2021-10-11 20:00:00,SHORT,3492.67,3438.3012456659894,3528.9158362226735,LOSS,-0.010377687048210526,1,3528.9158362226735
247,2021-10-13 21:00:00,LONG,3576.49,3628.280115797595,3541.9632561349363,WIN,0.014480710360603628,3,3628.280115797595
248,2021-10-17 20:00:00,SHORT,3700.7,3644.413821044368,3738.2241193037544,LOSS,-0.010139735537534672,1,3738.2241193037544
249,2021-10-18 02:00:00,LONG,3867.75,3926.294881831849,3828.7200787787674,LOSS,-0.010091117890564954,6,3828.7200787787674
250,2021-10-18 10:00:00,SHORT,3787.53,3729.22222388454,3826.4018507436404,WIN,0.015394670435735162,1,3729.22222388454
251,2021-10-19 22:00:00,LONG,3876.53,3929.7216463598716,3841.0689024267526,LOSS,-0.009147639144608082,7,3841.0689024267526
252,2021-10-22 18:00:00,SHORT,3965.2,3884.6887053248615,4018.874196450092,LOSS,-0.01353631505348836,8,4018.874196450092
253,2021-10-23 18:00:00,LONG,4112.38,4170.4404737689865,4073.673017487343,LOSS,-0.009412306866743176,2,4073.673017487343
254,2021-10-24 16:00:00,SHORT,4022.78,3964.5011160568965,4061.632589295403,LOSS,-0.009658144192673374,4,4061.632589295403
255,2021-10-25 00:00:00,LONG,4129.77,4186.546135453765,4091.9192430308244,WIN,0.013748013921783597,15,4186.546135453765
256,2021-10-27 09:00:00,SHORT,4013.91,3916.3859732492783,4078.926017833814,WIN,0.024296515554838433,14,3916.3859732492783
257,2021-10-28 14:00:00,LONG,4185.22,4258.680170133523,4136.246553244318,LOSS,-0.011701522681168931,4,4136.246553244318
258,2021-10-31 11:00:00,SHORT,4208.2,4148.109999403099,4248.260000397933,LOSS,-0.009519509623576217,6,4248.260000397933
259,2021-11-01 12:00:00,LONG,4345.25,4410.177584949907,4301.964943366728,LOSS,-0.009961465193779823,4,4301.964943366728
260,2021-11-05 12:00:00,SHORT,4498.73,4446.152903651571,4533.781397565618,WIN,0.01168709754718072,8,4446.152903651571
261,2021-11-07 02:00:00,LONG,4546.9,4595.713183442943,4514.357877704704,WIN,0.010735486472749177,8,4595.713183442943
262,2021-11-10 21:00:00,SHORT,4555.17,4462.9782756465975,4616.631149568935,LOSS,-0.013492613792445741,1,4616.631149568935
263,2021-11-11 19:00:00,LONG,4757.48,4824.812758127531,4712.591494581645,LOSS,-0.009435353468297235,5,4712.591494581645
264,2021-11-12 10:00:00,SHORT,4606.06,4537.996292079413,4651.435805280392,WIN,0.0147769911639421,6,4537.996292079413
265,2021-11-15 04:00:00,LONG,4704.9,4755.744469846087,4671.003686769275,LOSS,-0.007204470494744723,4,4671.003686769275
266,2021-11-15 20:00:00,SHORT,4562.47,4506.817168625832,4599.57188758278,WIN,0.012197961054904092,4,4506.817168625832
267,2021-11-19 19:00:00,LONG,4293.72,4362.86459844448,4247.623601037014,LOSS,-0.010735772002595956,20,4247.623601037014
268,2021-11-22 03:00:00,SHORT,4164.67,4094.070709134699,4211.736193910201,LOSS,-0.011301302122425316,4,4211.736193910201
269,2021-11-23 18:00:00,LONG,4320.32,4408.069634223133,4261.820243851244,LOSS,-0.013540607211677677,8,4261.820243851244
270,2021-11-26 10:00:00,SHORT,4050.0,3954.58797626029,4113.608015826473,WIN,0.023558524380175333,2,3954.58797626029
271,2021-11-28 23:00:00,LONG,4290.46,4371.481761857188,4236.4454920952085,WIN,0.018884166699418666,1,4371.481761857188
272,2021-12-02 13:00:00,SHORT,4530.76,4451.899938654427,4583.333374230382,LOSS,-0.011603654625356868,1,4583.333374230382
273,2021-12-02 14:00:00,LONG,4592.38,4674.408985535175,4537.694009643216,LOSS,-0.011907984608587226,1,4537.694009643216
274,2021-12-02 15:00:00,SHORT,4547.12,4457.538084860194,4606.84127675987,WIN,0.01970080295655392,3,4457.538084860194
275,2021-12-03 12:00:00,LONG,4595.18,4660.017483165012,4551.955011223326,LOSS,-0.0094065931642882,2,4551.955011223326
276,2021-12-03 15:00:00,SHORT,4469.64,4395.017558121892,4519.388294585406,WIN,0.01669540318193601,1,4395.017558121892
277,2021-12-06 22:00:00,LONG,4327.05,4437.74707606674,4253.2519492888405,LOSS,-0.017055049216246565,22,4253.2519492888405
278,2021-12-09 15:00:00,SHORT,4202.84,4122.906673229348,4256.128884513769,WIN,0.019018884080919677,3,4122.906673229348
279,2021-12-12 20:00:00,LONG,4145.01,4201.405062219491,4107.413291853673,LOSS,-0.009070354027210265,4,4107.413291853673
280,2021-12-13 02:00:00,SHORT,3978.48,3912.1797448605603,4022.68017009296,LOSS,-0.011109813318895653,3,4022.68017009296
281,2021-12-15 21:00:00,LONG,4061.74,4165.326357499861,3992.682428333426,LOSS,-0.017001967547547098,8,3992.682428333426
282,2021-12-17 10:00:00,SHORT,3814.85,3752.8852608385714,3856.1598261076188,WIN,0.01624303423763149,4,3752.8852608385714
283,2021-12-18 14:00:00,LONG,3961.99,4037.637244337264,3911.558503775157,LOSS,-0.012728829761014719,11,3911.558503775157
284,2021-12-20 03:00:00,SHORT,3905.65,3844.449310489701,3946.450459673533,WIN,0.015669783393365784,2,3844.449310489701
285,2021-12-21 03:00:00,LONG,4004.95,4074.4565162443487,3958.6123225037672,LOSS,-0.011570101373608303,33,3958.6123225037672
286,2021-12-23 04:00:00,SHORT,3947.0,3899.62612279003,3978.582584806647,WIN,0.012002502460088682,4,3899.62612279003
287,2021-12-23 18:00:00,LONG,4094.15,4145.54867215397,4059.88421856402,WIN,0.012554174164104877,1,4145.54867215397
288,2021-12-26 07:00:00,SHORT,4037.15,3999.891952868975,4061.9886980873503,LOSS,-0.006152532872781583,8,4061.9886980873503
289,2021-12-26 19:00:00,LONG,4075.98,4105.848160202448,4056.0678931983684,LOSS,-0.004885231723814047,2,4056.0678931983684
290,2021-12-28 01:00:00,SHORT,3986.77,3947.6688637795855,4012.837424146943,WIN,0.009807723099254395,2,3947.6688637795855
291,2022-01-01 23:00:00,LONG,3766.26,3806.62191053979,3739.3520596401404,LOSS,-0.007144472330603787,5,3739.3520596401404
292,2022-01-03 21:00:00,SHORT,3727.07,3684.26143451048,3755.6090436596805,LOSS,-0.00765723307039588,1,3755.6090436596805
293,2022-01-04 11:00:00,LONG,3838.54,3877.2490795977124,3812.733946934858,WIN,0.010084323622448219,3,3877.2490795977124
294,2022-01-05 19:00:00,SHORT,3653.21,3603.6293062534196,3686.263795831054,WIN,0.013571815949967408,1,3603.6293062534196
295,2022-01-11 17:00:00,LONG,3231.98,3292.7169717924457,3191.488685471703,WIN,0.01879249617647564,19,3292.7169717924457
296,2022-01-14 08:00:00,SHORT,3255.23,3215.4081810595285,3281.777879293648,WIN,0.01223318135445776,3,3215.4081810595285
297,2022-01-14 21:00:00,LONG,3330.48,3375.3812922290217,3300.545805180652,LOSS,-0.00898795213283004,2,3300.545805180652
298,2022-01-17 04:00:00,SHORT,3260.0,3223.8865907376753,3284.075606174883,LOSS,-0.007385155268369012,3,3284.075606174883
299,2022-01-20 15:00:00,LONG,3267.02,3307.7720599360814,3239.851960042612,LOSS,-0.00831584745651631,2,3239.851960042612
300,2022-01-20 23:00:00,SHORT,3004.5,2945.47089298336,3043.852738011093,WIN,0.01964689865756031,2,2945.47089298336
301,2022-01-25 19:00:00,LONG,2469.22,2540.700907449228,2421.5660617005146,LOSS,-0.019299186909017895,2,2421.5660617005146
302,2022-01-27 05:00:00,SHORT,2387.35,2307.5082469548975,2440.5778353634014,LOSS,-0.022295782086163105,4,2440.5778353634014
303,2022-01-28 20:00:00,LONG,2514.76,2581.7737434588857,2470.08417102741,WIN,0.02664816660790116,4,2581.7737434588857
304,2022-01-31 05:00:00,SHORT,2510.09,2465.0555311572252,2540.1129792285165,LOSS,-0.011960917428664432,4,2540.1129792285165
305,2022-01-31 15:00:00,LONG,2619.9,2666.7827233632506,2588.6448510911664,WIN,0.01789485223224189,1,2666.7827233632506
306,2022-02-03 00:00:00,SHORT,2696.62,2637.2405610163833,2736.2062926557446,WIN,0.022019950524588796,9,2637.2405610163833
307,2022-02-04 06:00:00,LONG,2796.71,2846.998103946779,2763.184597368814,WIN,0.01798116499271603,2,2846.998103946779
308,2022-02-11 00:00:00,SHORT,3040.34,2968.839464700245,3088.00702353317,LOSS,-0.015678188470095406,1,3088.00702353317
309,2022-02-15 01:00:00,LONG,3018.5,3069.2352186800595,2984.67652087996,WIN,0.01680808967369868,7,3069.2352186800595
310,2022-02-17 14:00:00,SHORT,2972.49,2905.282616859114,3017.2949220939236,WIN,0.022609792847372294,4,2905.282616859114
311,2022-02-23 08:00:00,LONG,2701.2,2754.0727511651394,2665.9514992232403,LOSS,-0.013049200642958522,9,2665.9514992232403
312,2022-02-24 00:00:00,SHORT,2561.33,2509.984969201035,2595.560020532643,WIN,0.02004623800875527,2,2509.984969201035
313,2022-02-25 04:00:00,LONG,2620.01,2701.0670867228528,2565.9719421847653,WIN,0.030937701277038078,8,2701.0670867228528
314,2022-02-27 21:00:00,SHORT,2605.55,2531.1189577774207,2655.170694815053,LOSS,-0.01904423051373144,4,2655.170694815053
315,2022-02-28 18:00:00,LONG,2810.16,2877.715659119183,2765.1228939205444,WIN,0.024039791015167473,4,2877.715659119183
316,2022-03-03 15:00:00,SHORT,2829.74,2778.978070161558,2863.5812865589605,WIN,0.017938725762240197,9,2778.978070161558
317,2022-03-09 02:00:00,LONG,2620.49,2668.2969356956255,2588.6187095362493,WIN,0.018243510067058346,1,2668.2969356956255
318,2022-03-10 10:00:00,SHORT,2590.87,2548.976103383575,2618.79926441095,LOSS,-0.010779878732221245,3,2618.79926441095
319,2022-03-15 18:00:00,LONG,2630.0,2668.818369633194,2604.121086911204,WIN,0.01475983636243115,8,2668.818369633194
320,2022-03-20 17:00:00,SHORT,2822.69,2789.120911207013,2845.069392528658,LOSS,-0.007928391898741333,2,2845.069392528658
321,2022-03-21 13:00:00,LONG,2917.21,2952.7650912029217,2893.506605864719,WIN,0.012188046524906205,2,2952.7650912029217
322,2022-03-31 17:00:00,SHORT,3294.56,3248.210006114129,3325.459995923914,WIN,0.01406864464021625,9,3248.210006114129
323,2022-04-01 17:00:00,LONG,3465.15,3515.8444985334054,3431.3536676443964,LOSS,-0.009753209054616302,6,3431.3536676443964
324,2022-04-04 17:00:00,SHORT,3436.8,3394.1032192493262,3465.2645205004496,LOSS,-0.008282274354181055,2,3465.2645205004496
325,2022-04-04 19:00:00,LONG,3492.89,3538.8145201370608,3462.2736532419594,WIN,0.01314800069199456,3,3538.8145201370608
326,2022-04-05 18:00:00,SHORT,3448.66,3410.938057927119,3473.8079613819204,WIN,0.010938144691816726,5,3410.938057927119
327,2022-04-10 04:00:00,LONG,3254.75,3281.3989117170995,3236.984058855267,LOSS,-0.0054584656716285445,5,3236.984058855267
328,2022-04-11 01:00:00,SHORT,3187.18,3155.9600667621253,3207.9932888252492,WIN,0.009795472247527456,2,3155.9600667621253
329,2022-04-13 20:00:00,LONG,3107.02,3149.1478712420007,3078.934752505333,LOSS,-0.009039287643680078,14,3078.934752505333
330,2022-04-14 16:00:00,SHORT,3013.14,2979.121837044476,3035.8187753036827,WIN,0.011289937724607579,2,2979.121837044476
331,2022-04-17 00:00:00,LONG,3056.65,3075.521602236436,3044.068931842376,LOSS,-0.004115966223684109,2,3044.068931842376
332,2022-04-17 23:00:00,SHORT,2990.07,2961.953039297322,3008.814640468452,WIN,0.009403445639292114,5,2961.953039297322
333,2022-04-19 02:00:00,LONG,3039.89,3078.1510617685026,3014.382625487665,WIN,0.012586331008195268,11,3078.1510617685026
334,2022-04-21 21:00:00,SHORT,3004.14,2966.258784337159,3029.3941437752273,WIN,0.012609670542265337,1,2966.258784337159
335,2022-04-25 22:00:00,LONG,3007.49,3050.0727129067936,2979.1015247288037,LOSS,-0.009439258408571951,14,2979.1015247288037
336,2022-04-26 17:00:00,SHORT,2858.82,2816.83363804576,2886.8109079694937,WIN,0.014686605646469605,2,2816.83363804576
337,2022-04-28 09:00:00,LONG,2941.97,2980.7225122028813,2916.1349918647456,LOSS,-0.00878153350824589,3,2916.1349918647456
338,2022-04-29 11:00:00,SHORT,2844.79,2807.7676706726284,2869.471552884914,LOSS,-0.008676054431052646,1,2869.471552884914
339,2022-05-02 04:00:00,LONG,2857.1,2889.833469556948,2835.2776869620343,LOSS,-0.007637924132149947,4,2835.2776869620343
340,2022-05-03 18:00:00,SHORT,2782.78,2753.658869230729,2802.194087179514,LOSS,-0.0069765080888585865,8,2802.194087179514
341,2022-05-04 11:00:00,LONG,2868.68,2897.1368228517254,2849.708784765516,LOSS,-0.006613221145085433,2,2849.708784765516
342,2022-05-05 17:00:00,SHORT,2744.27,2700.6554181055863,2773.346387929609,WIN,0.015892963117482513,2,2700.6554181055863
343,2022-05-15 14:00:00,LONG,2067.76,2104.1567898462636,2043.4954734358246,WIN,0.017602037879765223,6,2104.1567898462636
344,2022-05-16 11:00:00,SHORT,2032.6,1991.7168505424675,2059.855432971688,LOSS,-0.013409147383493138,1,2059.855432971688
345,2022-05-17 06:00:00,LONG,2088.66,2126.825828201279,2063.2161145324803,LOSS,-0.012181918295710898,8,2063.2161145324803
346,2022-05-18 06:00:00,SHORT,2022.0,1985.0456091845588,2046.6362605436275,LOSS,-0.012184105115542772,4,2046.6362605436275
347,2022-05-20 02:00:00,LONG,2028.35,2064.994167243399,2003.9205551710675,LOSS,-0.012043998732433973,4,2003.9205551710675
348,2022-05-20 17:00:00,SHORT,1939.87,1903.219673010158,1964.303551326561,LOSS,-0.012595458111399838,2,1964.303551326561
349,2022-05-22 10:00:00,LONG,2028.52,2046.3286735340255,2016.6475509773163,LOSS,-0.005852764095342253,1,2016.6475509773163
350,2022-05-24 01:00:00,SHORT,1986.56,1956.7095111368308,2006.4603259087794,WIN,0.015026220634246726,8,1956.7095111368308
351,2022-05-29 14:00:00,LONG,1807.01,1828.7638626174462,1792.5074249217025,LOSS,-0.008025730393466261,5,1792.5074249217025
352,2022-06-01 17:00:00,SHORT,1844.1,1808.624562226433,1867.7502918490445,WIN,0.019237263583084925,3,1808.624562226433
353,2022-06-05 15:00:00,LONG,1812.18,1827.5302296218154,1801.9465135854566,LOSS,-0.005647058468001771,1,1801.9465135854566
354,2022-06-07 03:00:00,SHORT,1755.32,1720.564796193311,1778.4901358711259,LOSS,-0.013199949793271838,11,1778.4901358711259
355,2022-06-19 19:00:00,LONG,1099.3,1148.9867268221092,1066.1755154519271,WIN,0.04519851434741128,1,1148.9867268221092
356,2022-06-22 07:00:00,SHORT,1074.62,1046.5087627515875,1093.3608248322748,LOSS,-0.017439490082331373,2,1093.3608248322748
357,2022-06-23 19:00:00,LONG,1124.72,1149.108376331757,1108.4610824454953,WIN,0.021683953634466305,3,1149.108376331757
358,2022-06-27 15:00:00,SHORT,1186.87,1164.9874970179499,1201.4583353213666,LOSS,-0.012291434884500144,3,1201.4583353213666
359,2022-06-28 13:00:00,LONG,1227.74,1248.8589282865648,1213.6607144756233,LOSS,-0.011467644227912018,1,1213.6607144756233
360,2022-06-28 14:00:00,SHORT,1201.79,1178.7359951624753,1217.1593365583497,WIN,0.01918305597277781,3,1178.7359951624753
361,2022-07-03 20:00:00,LONG,1085.06,1101.1247996928123,1074.350133538125,LOSS,-0.009870298842345106,2,1074.350133538125
362,2022-07-04 06:00:00,SHORT,1046.67,1032.0534979642803,1056.41433469048,LOSS,-0.00930984425891632,3,1056.41433469048
363,2022-07-04 11:00:00,LONG,1100.14,1117.2945796307874,1088.7036135794754,LOSS,-0.010395391877874399,3,1088.7036135794754
364,2022-07-10 03:00:00,SHORT,1189.83,1173.6827309605162,1200.5948460263223,WIN,0.013571072371249437,10,1173.6827309605162
365,2022-07-14 03:00:00,LONG,1112.09,1136.184300805612,1096.0271327962585,LOSS,-0.014443855446718758,4,1096.0271327962585
366,2022-07-21 06:00:00,SHORT,1474.54,1432.4688821174661,1502.5874119216892,LOSS,-0.019021126535522414,3,1502.5874119216892
367,2022-07-21 19:00:00,LONG,1577.02,1617.0076024643708,1550.361598357086,WIN,0.025356433313699803,13,1617.0076024643708
368,2022-07-23 12:00:00,SHORT,1519.56,1487.117956701173,1541.1880288658845,LOSS,-0.014233086463110714,10,1541.1880288658845
369,2022-07-24 06:00:00,LONG,1610.26,1641.729265298227,1589.280489801182,LOSS,-0.013028647671070469,4,1589.280489801182
370,2022-07-25 05:00:00,SHORT,1523.52,1486.3272923528334,1548.3151384314444,LOSS,-0.016274901826982553,5,1548.3151384314444
371,2022-07-27 17:00:00,LONG,1498.76,1529.5564921212535,1478.2290052524977,WIN,0.020547981078527282,1,1529.5564921212535
372,2022-08-01 03:00:00,SHORT,1686.99,1660.6324365720302,1704.5617089519799,WIN,0.015624018771877609,7,1660.6324365720302
373,2022-08-03 13:00:00,LONG,1658.84,1687.5640360497378,1639.6906426335079,LOSS,-0.011543824218424948,7,1639.6906426335079
374,2022-08-04 08:00:00,SHORT,1613.49,1589.557476234563,1629.4450158436248,LOSS,-0.009888512382242703,2,1629.4450158436248
375,2022-08-05 06:00:00,LONG,1664.0,1689.0008013644401,1647.3327990903733,WIN,0.015024520050745265,5,1689.0008013644401
376,2022-08-09 15:00:00,SHORT,1684.62,1657.8927095674862,1702.4381936216755,LOSS,-0.010576980934380227,6,1702.4381936216755
377,2022-08-10 14:00:00,LONG,1844.04,1880.7361198609196,1819.57592009272,LOSS,-0.013266566835469912,4,1819.57592009272
378,2022-08-15 07:00:00,SHORT,1900.29,1864.1159884456956,1924.4060077028696,LOSS,-0.012690698631719179,9,1924.4060077028696
379,2022-08-23 14:00:00,LONG,1631.0,1662.3554251810504,1610.096383212633,WIN,0.019224662894574095,4,1662.3554251810504
380,2022-08-26 14:00:00,SHORT,1632.82,1600.2189273409413,1654.5540484393723,WIN,0.019966115468366796,1,1600.2189273409413
381,2022-08-29 20:00:00,LONG,1547.06,1572.786902412798,1529.9087317248013,LOSS,-0.011086362697761315,5,1529.9087317248013
382,2022-09-01 15:00:00,SHORT,1532.79,1497.573599460057,1556.267600359962,LOSS,-0.015316906007973712,2,1556.267600359962
383,2022-09-01 19:00:00,LONG,1563.05,1596.103715270234,1541.014189819844,WIN,0.02114693405216345,8,1596.103715270234
384,2022-09-03 07:00:00,SHORT,1543.56,1518.7638900263112,1560.0907399824591,LOSS,-0.01070948973960143,6,1560.0907399824591
385,2022-09-04 21:00:00,LONG,1576.62,1590.7848571803233,1567.1767618797842,LOSS,-0.005989546067039433,1,1567.1767618797842
386,2022-09-07 00:00:00,SHORT,1538.35,1503.1816009893262,1561.7955993404491,WIN,0.022861116787905054,2,1503.1816009893262
387,2022-09-07 23:00:00,LONG,1629.68,1661.636368469509,1608.3757543536608,LOSS,-0.013072655764530011,8,1608.3757543536608
388,2022-09-12 17:00:00,SHORT,1727.97,1698.2943341682676,1747.7537772211551,WIN,0.01717371588148662,7,1698.2943341682676
389,2022-09-23 04:00:00,LONG,1353.02,1382.1012466304303,1333.6325022463798,LOSS,-0.014329054820786249,3,1333.6325022463798
390,2022-09-23 11:00:00,SHORT,1286.96,1260.4812705335576,1304.6124863109617,LOSS,-0.013716421886431318,2,1304.6124863109617
391,2022-09-24 03:00:00,LONG,1321.12,1347.2546597938046,1303.6968934707968,WIN,0.019782199795480168,10,1347.2546597938046
392,2022-09-25 15:00:00,SHORT,1312.32,1298.6121324664696,1321.4585783556868,WIN,0.010445522078098606,2,1298.6121324664696
393,2022-09-26 17:00:00,LONG,1324.31,1345.5939928280281,1310.120671447981,WIN,0.016071760258571034,7,1345.5939928280281
394,2022-09-28 02:00:00,SHORT,1276.0,1250.7199603425388,1292.853359771641,LOSS,-0.013207962203480372,8,1292.853359771641
395,2022-09-29 00:00:00,LONG,1334.9,1358.8498336397722,1318.933444240152,LOSS,-0.01196086280608885,7,1318.933444240152
396,2022-09-29 14:00:00,SHORT,1321.36,1296.7405028027026,1337.7729981315313,LOSS,-0.012421291799003578,2,1337.7729981315313
397,2022-09-29 16:00:00,LONG,1337.33,1363.1017348282817,1320.1488434478122,LOSS,-0.012847357460154007,2,1320.1488434478122
398,2022-10-01 06:00:00,SHORT,1327.41,1313.3242568217108,1336.8004954521928,WIN,0.010611448744765557,10,1313.3242568217108
399,2022-10-03 20:00:00,LONG,1323.97,1338.3937382243557,1314.3541745170962,WIN,0.010894308952888435,10,1338.3937382243557
400,2022-10-07 13:00:00,SHORT,1332.68,1319.901312392193,1341.1991250718715,LOSS,-0.0063924761172010425,1,1341.1991250718715
401,2022-10-14 02:00:00,LONG,1330.04,1352.7261374975315,1314.915908334979,LOSS,-0.01137115550285786,12,1314.915908334979
402,2022-10-15 08:00:00,SHORT,1277.18,1265.3949643962242,1285.0366904025175,LOSS,-0.006151592103319356,2,1285.0366904025175
403,2022-10-16 22:00:00,LONG,1310.09,1322.154182458388,1302.0472116944077,LOSS,-0.00613911128669957,2,1302.0472116944077
404,2022-10-19 00:00:00,SHORT,1303.19,1289.8300086153995,1312.0966609230672,WIN,0.01025176020733781,20,1289.8300086153995
405,2022-10-21 22:00:00,LONG,1300.3,1311.4124425267548,1292.8917049821634,WIN,0.008546060545070273,15,1311.4124425267548
406,2022-10-31 08:00:00,SHORT,1581.09,1564.1155388882064,1592.4063074078622,LOSS,-0.0071572822596198,1,1592.4063074078622
407,2022-10-31 09:00:00,LONG,1618.71,1638.8252138895227,1605.299857406985,LOSS,-0.008284462685110398,4,1605.299857406985
408,2022-10-31 15:00:00,SHORT,1575.9,1548.4839729381902,1594.1773513745402,LOSS,-0.011598040087911734,11,1594.1773513745402
409,2022-11-01 10:00:00,LONG,1607.82,1628.9305993601006,1593.7462670932662,LOSS,-0.00875330130657273,1,1593.7462670932662
410,2022-11-01 14:00:00,SHORT,1569.49,1546.751772091737,1584.6488186055087,LOSS,-0.00965843592855559,4,1584.6488186055087
411,2022-11-04 08:00:00,LONG,1581.54,1598.5766228152672,1570.1822514564885,LOSS,-0.007181448805285629,4,1570.1822514564885
412,2022-11-06 22:00:00,SHORT,1597.59,1584.166275445798,1606.539149702801,WIN,0.008402484088033822,1,1584.166275445798
413,2022-11-15 04:00:00,LONG,1257.93,1282.5708825471313,1241.5027449685792,WIN,0.019588436993418744,9,1282.5708825471313
414,2022-11-16 10:00:00,SHORT,1231.72,1214.4319060573273,1243.2453959617817,WIN,0.01403573372411971,3,1214.4319060573273
415,2022-11-20 00:00:00,LONG,1220.7,1227.7022489386038,1216.0318340409308,LOSS,-0.0038241713435481738,8,1216.0318340409308
416,2022-11-20 11:00:00,SHORT,1168.8,1157.0183419889781,1176.6544386740145,WIN,0.010080131768499161,1,1157.0183419889781
417,2022-11-23 04:00:00,LONG,1162.87,1183.14593481054,1149.3527101263064,WIN,0.017436114794035527,15,1183.14593481054
418,2022-11-28 01:00:00,SHORT,1165.88,1153.8623601783993,1173.8917598810674,LOSS,-0.006871856349767807,3,1173.8917598810674
419,2022-11-29 09:00:00,LONG,1218.44,1235.5517986125376,1207.0321342583084,LOSS,-0.009362681577830417,4,1207.0321342583084
420,2022-12-03 16:00:00,SHORT,1269.41,1260.5909113431599,1275.2893924378936,WIN,0.006947391825210311,5,1260.5909113431599
421,2022-12-04 23:00:00,LONG,1280.2,1289.7261384072626,1273.8492410618248,WIN,0.007441132953649882,1,1289.7261384072626
422,2022-12-05 20:00:00,SHORT,1256.33,1243.8469760477412,1264.6520159681722,LOSS,-0.0066240684916959,4,1264.6520159681722
